order_item_id,order_id,product_id,quantity,unit_price,discount
5515,1588,223,1,511.34,0.0
5516,1588,225,5,580.72,0.0
5517,1589,126,3,1184.97,0.0
5518,1589,170,8,1408.95,0.39
5519,1589,213,0,161.54,-0.05
5520,1590,398,8,341.08,0.0
5521,1590,72,4,145.15,0.0
5522,1590,292,3,448.61,0.0
5523,1590,153,7,1077.42,0.0
5524,1590,32,2,501.55,0.0
5525,1590,70,8,110.5,0.0
5526,1591,465,2,914.19,0.0
5527,1591,101,6,895.83,0.0
5528,1591,170,8,258.19,0.0
5529,1591,363,7,368.65,0.0
5530,1591,269,4,1377.92,0.0
5531,1592,440,4,601.84,0.35
5532,1592,57,-1,1405.31,0.0
5533,1593,41,8,452.62,0.0
5534,1593,26,8,41.58,0.0
5535,1593,193,2,1193.9,0.0
5536,1593,441,1,1333.3,0.0
5537,1594,251,4,991.96,0.0
5538,1594,403,2,1342.95,0.0
5539,1594,111,3,1231.2,0.0
5540,1594,104,4,1401.97,0.17
5541,1594,359,1,664.82,0.0
5542,1595,492,1,757.66,0.0
5543,1595,259,7,618.17,0.3
5544,1595,104,1,1200.21,0.0
5545,1595,68,8,298.15,0.2
5546,1595,107,4,478.46,0.27
5547,1596,194,2,225.94,-0.05
5548,1596,483,1,1192.39,1.78
5549,1596,412,1,568.76,0.0
5550,1597,88,4,563.83,0.11
5551,1597,114,4,1138.5,0.0
5552,1597,362,8,600.65,0.0
5553,1597,363,4,211.07,0.0
5554,1598,131,6,312.95,0.0
5555,1598,347,4,684.91,0.0
5556,1598,80,6,1210.99,0.0
5557,1598,377,6,1229.29,0.0
5558,1598,151,2,20.34,0.0
5559,1598,303,2,972.55,0.0
5560,1599,291,4,1319.98,0.06
5561,1599,465,8,984.6,0.0
5562,1600,424,5,434.33,0.0
5563,1600,391,3,62.29,0.11
5564,1600,419,8,373.29,0.0
5565,1600,428,6,550.22,0.0
5566,1600,401,4,345.05,0.0
5567,1601,487,5,667.28,0.0
5568,1601,57,5,309.26,0.0
5569,1601,259,6,1304.07,0.0
5570,1602,301,3,1038.06,0.0
5571,1602,54,5,742.61,0.0
5572,1602,106,7,842.65,0.0
5573,1602,76,-2,1024.01,0.0
5574,1603,169,8,1219.36,0.0
5575,1604,315,3,484.06,0.0
5576,1604,27,1,286.8,1.61
5577,1605,192,8,1357.34,0.12
5578,1605,222,2,426.82,0.26
5579,1605,195,5,1425.49,0.0
5580,1605,249,-7,653.08,0.0
5581,1605,154,6,1138.88,1.81
5582,1606,333,4,1258.76,0.0
5583,1606,288,0,49.85,0.06
5584,1606,160,1,1196.66,0.0
5585,1606,231,6,60.27,0.0
5586,1606,95,5,62.13,0.0
5587,1607,305,5,526.6,0.0
5588,1607,123,7,28.09,0.0
5589,1607,471,2,690.7,0.0
5590,1607,18,7,291.67,0.0
5591,1607,410,6,1062.61,0.0
5592,1607,165,5,600.65,0.0
5593,1608,265,7,1431.08,0.0
5594,1608,380,8,1226.54,0.0
5595,1609,474,3,1418.19,0.0
5596,1609,24,4,1203.77,0.3
5597,1609,133,2,461.19,0.0
5598,1610,150,7,842.82,0.0
5599,1610,166,6,1341.36,0.0
5600,1610,267,4,909.22,0.0
5601,1610,168,-7,1371.34,0.0
5602,1610,216,3,965.23,0.0
5603,1610,465,6,1365.87,0.0
5604,1611,210,7,202.48,0.0
5605,1611,414,1,1443.82,0.29
5606,1612,131,3,1261.44,0.0
5607,1612,413,1,288.16,0.0
5608,1612,60,5,1063.12,0.0
5609,1612,192,2,647.09,0.0
5610,1612,224,1,1171.34,0.0
5611,1612,10,1,262.47,0.0
5612,1613,270,7,134.17,0.0
5613,1613,138,1,571.25,0.0
5614,1613,200,6,1334.0,0.0
5615,1614,455,2,70.22,0.0
5616,1614,135,8,1040.7,0.0
5617,1614,463,4,718.14,0.0
5618,1614,418,4,928.59,0.0
5619,1615,30,-4,902.79,0.0
5620,1615,379,4,1359.74,0.0
5621,1615,52,5,583.09,0.0
5622,1615,232,8,1062.64,0.0
5623,1615,101,1,1414.43,0.37
5624,1615,73,8,1190.2,0.0
5625,1616,359,3,315.71,0.0
5626,1616,125,5,16.82,0.0
5627,1616,219,3,335.45,0.11
5628,1616,517,7,1135.03,0.24
5629,1617,202,4,1298.28,0.0
5630,1617,360,-3,212.51,0.29
5631,1617,113,1,930.54,0.0
5632,1618,384,8,1003.41,0.0
5633,1618,320,1,70.18,0.0
5634,1618,184,6,559.12,0.0
5635,1618,27,5,114.06,0.17
5636,1618,1,7,1193.0,0.16
5637,1619,143,3,1469.59,0.0
5638,1619,75,1,777.89,0.0
5639,1619,81,6,61.21,0.0
5640,1619,8,5,317.27,0.0
5641,1619,459,3,541.4,0.0
5642,1620,446,1,1446.91,0.09
5643,1620,300,5,1142.42,0.0
5644,1620,466,6,973.94,0.0
5645,1620,192,8,594.81,0.0
5646,1620,177,1,687.57,0.0
5647,1620,129,8,662.06,0.23
5648,1621,498,1,686.47,0.06
5649,1621,112,2,1499.9,0.0
5650,1621,305,4,1202.49,0.0
5651,1621,131,8,478.15,0.0
5652,1622,468,3,779.62,0.0
5653,1623,482,4,406.1,0.0
5654,1623,497,4,175.23,0.0
5655,1623,346,4,475.45,0.0
5656,1623,59,3,1186.09,0.0
5657,1623,333,7,441.9,0.0
5658,1623,407,1,871.53,0.0
5659,1624,225,5,758.33,0.0
5660,1624,203,2,951.81,0.0
5661,1624,125,8,321.16,0.0
5662,1625,225,0,47.61,0.0
5663,1625,255,6,123.76,0.0
5664,1625,342,2,870.49,0.0
5665,1625,287,6,1029.12,0.0
5666,1625,264,1,683.94,0.0
5667,1625,214,2,862.87,0.0
5668,1626,507,3,1174.34,0.32
5669,1626,310,1,937.71,0.0
5670,1626,227,3,482.36,0.0
5671,1626,112,1,318.22,0.36
5672,1626,180,8,509.76,0.0
5673,1627,132,3,233.32,0.0
5674,1627,374,1,1432.6,0.0
5675,1627,226,4,198.31,0.0
5676,1627,37,8,781.55,0.0
5677,1627,299,7,1282.11,0.0
5678,1627,307,3,667.44,0.25
5679,1628,470,6,80.8,0.28
5680,1628,246,2,1454.23,0.18
5681,1628,182,8,1125.01,0.0
5682,1628,15,1,874.23,0.0
5683,1629,328,1,1334.14,0.0
5684,1630,376,6,1018.41,0.0
5685,1631,27,1,1468.53,0.0
5686,1631,491,4,1128.55,0.0
5687,1631,113,-6,9.24,0.0
5688,1631,229,5,1042.53,0.0
5689,1631,441,3,829.5,0.0
5690,1632,388,8,820.16,1.49
5691,1633,415,2,123.41,0.0
5692,1633,5,6,1446.74,0.0
5693,1633,44,5,1057.2,0.0
5694,1633,71,6,956.9,-0.05
5695,1633,499,2,1486.41,0.0
5696,1634,431,7,1418.08,0.0
5697,1634,383,7,984.32,0.24
5698,1634,352,5,490.62,0.0
5699,1634,49,3,1008.88,0.0
5700,1634,338,1,1363.06,0.0
5701,1635,452,6,1088.21,0.0
5702,1635,331,3,672.73,0.33
5703,1635,375,4,1381.92,0.24
5704,1635,309,3,179.64,0.0
5705,1636,167,2,76.06,-0.03
5706,1636,308,7,40.06,0.0
5707,1636,122,7,25.18,0.0
5708,1636,205,3,706.12,0.0
5709,1637,347,3,1123.96,0.0
5710,1638,341,6,1345.44,0.0
5711,1638,189,4,525.49,0.0
5712,1638,223,4,326.42,0.0
5713,1638,449,6,1162.76,0.0
5714,1639,216,3,357.75,0.0
5715,1639,248,1,714.13,0.0
5716,1640,344,1,1492.49,0.27
5717,1640,264,2,695.73,0.0
5718,1641,79,6,1436.74,0.0
5719,1641,152,2,634.28,0.21
5720,1641,4,4,1321.18,1.42
5721,1641,56,5,598.83,0.0
5722,1642,89,8,200.43,0.27
5723,1643,251,7,58.84,0.0
5724,1643,215,5,448.11,0.0
5725,1644,434,4,842.3,0.0
5726,1644,239,4,323.65,0.21
5727,1644,256,5,534.4,0.0
5728,1644,497,5,321.88,0.1
5729,1644,389,5,939.93,1.74
5730,1644,458,4,336.75,0.0
5731,1645,413,2,1067.91,0.12
5732,1645,191,1,1104.91,1.56
5733,1645,200,6,1422.42,0.0
5734,1645,192,6,742.59,0.0
5735,1645,351,5,1114.67,0.0
5736,1645,495,8,616.36,0.0
5737,1646,478,8,92.1,0.0
5738,1646,28,5,1111.3,0.0
5739,1646,138,7,716.89,0.0
5740,1646,133,5,66.11,0.0
5741,1646,163,2,39.91,0.0
5742,1647,381,4,218.26,0.17
5743,1647,358,4,332.15,0.0
5744,1648,298,1,479.74,0.0
5745,1648,493,2,310.22,0.0
5746,1648,70,4,578.63,0.0
5747,1648,353,2,1394.62,0.0
5748,1648,202,8,626.09,0.0
5749,1649,256,3,580.6,0.0
5750,1649,377,8,784.06,0.37
5751,1649,56,7,748.77,0.0
5752,1649,322,4,1079.62,0.0
5753,1650,427,5,330.32,0.0
5754,1650,285,-3,908.6,0.0
5755,1650,200,2,813.52,0.0
5756,1650,261,1,616.26,0.0
5757,1651,15,7,1017.51,0.0
5758,1651,270,8,1174.02,0.0
5759,1651,416,7,89.87,0.0
5760,1651,68,4,587.85,0.0
5761,1651,120,8,430.81,0.0
5762,1652,144,8,1096.8,0.0
5763,1652,322,1,1421.73,1.61
5764,1652,84,5,35.17,0.0
5765,1652,312,7,1011.34,0.31
5766,1653,4,2,356.42,0.0
5767,1653,481,3,1413.88,0.07
5768,1654,191,7,31.18,0.0
5769,1654,181,1,902.47,0.0
5770,1655,201,5,742.88,0.0
5771,1655,43,2,843.12,0.0
5772,1655,73,4,985.78,0.0
5773,1655,134,7,585.37,0.0
5774,1656,144,1,82.91,0.0
5775,1656,208,5,771.81,0.18
5776,1657,160,3,1473.18,0.3
5777,1657,232,5,1145.8,0.0
5778,1657,73,2,1114.37,0.31
5779,1657,147,7,930.91,0.0
5780,1657,93,7,1229.79,0.0
5781,1657,178,4,1119.24,0.0
5782,1658,355,3,1113.32,-0.09
5783,1658,287,6,179.42,0.0
5784,1658,393,1,1042.99,0.4
5785,1658,402,3,594.71,-0.01
5786,1659,138,2,84.46,0.0
5787,1659,303,2,968.49,0.0
5788,1659,109,8,1194.23,0.0
5789,1660,118,4,1112.22,0.32
5790,1660,186,2,1035.36,0.0
5791,1661,406,5,966.83,0.0
5792,1662,378,8,1386.5,0.0
5793,1663,354,7,409.19,0.13
5794,1663,457,1,804.77,0.21
5795,1664,296,5,446.01,0.0
5796,1664,81,4,478.89,0.0
5797,1664,168,4,604.61,0.0
5798,1665,17,7,398.78,0.36
5799,1665,192,6,5.21,0.0
5800,1665,176,2,437.04,0.3
5801,1665,522,6,495.27,0.0
5802,1665,92,5,706.89,0.0
5803,1665,411,7,16.62,0.0
5804,1666,131,3,1393.46,0.0
5805,1666,206,8,7.59,0.19
5806,1667,254,2,1343.69,0.0
5807,1668,88,7,946.08,-0.02
5808,1668,30,4,1020.79,0.0
5809,1668,198,3,826.31,0.37
5810,1669,433,8,842.69,0.0
5811,1669,184,8,701.27,0.0
5812,1669,6,2,1044.7,0.0
5813,1669,127,6,45.94,0.0
5814,1669,130,1,778.63,0.14
5815,1670,292,1,943.34,0.0
5816,1670,222,8,1361.29,0.0
5817,1670,301,5,495.17,0.0
5818,1670,88,7,15.78,0.0
5819,1670,418,6,590.25,0.0
5820,1670,83,6,444.46,0.15
5821,1671,56,1,427.28,0.0
5822,1672,441,1,306.53,0.0
5823,1672,519,6,34.39,0.0
5824,1673,90,6,1056.89,0.0
5825,1674,414,4,695.65,0.0
5826,1674,363,7,132.07,0.0
5827,1674,517,2,1014.89,0.0
5828,1674,287,5,356.0,0.0
5829,1674,260,1,199.02,0.0
5830,1675,447,-8,228.02,0.19
5831,1675,275,2,1184.57,0.0
5832,1675,229,4,1225.42,0.34
5833,1676,68,1,1220.18,0.0
5834,1676,46,3,1059.44,0.0
5835,1676,328,5,111.89,0.0
5836,1677,66,4,185.88,0.0
5837,1678,282,1,922.01,0.0
5838,1678,227,4,1198.03,0.0
5839,1678,382,1,862.78,0.0
5840,1678,154,8,433.69,0.0
5841,1679,496,3,1050.96,0.38
5842,1679,363,3,680.84,0.0
5843,1680,115,7,1327.41,0.31
5844,1680,248,7,951.85,0.0
5845,1680,451,3,990.43,0.0
5846,1680,21,3,797.81,0.0
5847,1680,63,7,706.94,0.0
5848,1680,103,5,652.14,0.0
5849,1681,359,4,1359.87,0.0
5850,1681,32,5,1360.9,0.0
5851,1681,243,8,185.25,0.24
5852,1681,32,4,1418.62,0.0
5853,1681,330,6,262.54,0.0
5854,1682,237,4,410.45,0.0
5855,1683,256,7,575.37,0.13
5856,1683,102,5,1231.01,0.0
5857,1684,430,2,317.57,0.0
5858,1684,243,8,1303.15,0.0
5859,1684,143,6,714.77,0.0
5860,1684,53,1,416.72,0.0
5861,1685,404,3,810.68,0.0
5862,1685,156,6,1159.17,0.0
5863,1685,281,1,1165.37,0.0
5864,1685,240,3,1412.9,0.0
5865,1685,66,0,600.59,0.0
5866,1685,451,1,1191.19,0.0
5867,1686,133,4,1288.35,0.0
5868,1686,251,8,237.7,0.0
5869,1686,166,4,666.06,0.0
5870,1686,139,8,542.97,0.0
5871,1686,486,4,737.34,0.0
5872,1687,28,8,1382.24,0.0
5873,1687,176,1,1121.73,0.33
5874,1687,372,4,367.85,0.0
5875,1688,437,5,1392.49,0.0
5876,1688,153,8,105.45,0.37
5877,1688,107,4,854.4,0.0
5878,1688,132,1,690.75,0.21
5879,1688,192,0,1029.59,0.0
5880,1688,34,6,837.5,0.0
5881,1689,524,7,502.94,0.0
5882,1689,339,-7,1173.23,0.0
5883,1689,330,8,1084.29,0.0
5884,1690,282,7,939.52,0.0
5885,1690,309,-4,938.62,0.0
5886,1690,234,0,1111.67,0.0
5887,1690,169,4,234.37,0.0
5888,1690,408,2,941.36,0.0
5889,1691,75,0,796.49,0.0
5890,1691,451,6,1128.25,0.0
5891,1692,298,7,240.91,-0.03
5892,1692,195,7,417.96,0.0
5893,1692,337,3,202.63,0.0
5894,1693,93,5,1356.73,0.0
5895,1693,40,3,430.68,0.0
5896,1693,453,1,775.18,0.29
5897,1693,254,2,623.96,0.0
5898,1693,301,7,548.67,0.0
5899,1693,93,3,908.35,0.0
5900,1694,258,4,926.72,-0.06
5901,1694,511,7,1462.67,0.0
5902,1694,408,5,1496.16,0.0
5903,1694,516,5,87.42,0.0
5904,1695,521,4,294.4,0.0
5905,1695,55,2,81.61,0.0
5906,1695,437,8,176.17,0.0
5907,1696,46,6,339.14,0.38
5908,1696,419,3,813.74,0.0
5909,1696,45,8,1149.86,0.0
5910,1696,246,8,1355.15,0.0
5911,1697,130,1,357.11,0.0
5912,1697,521,2,1304.54,0.0
5913,1697,244,2,174.86,0.0
5914,1697,427,1,754.46,0.07
5915,1697,366,7,665.23,0.0
5916,1697,349,8,1305.4,0.0
5917,1698,363,5,1081.05,0.0
5918,1698,50,-2,1229.1,0.0
5919,1698,367,7,1337.87,0.0
5920,1698,18,5,786.18,0.0
5921,1698,44,7,1421.49,0.0
5922,1699,512,5,968.24,0.0
5923,1700,215,7,1037.16,0.0
5924,1700,511,5,917.08,0.0
5925,1700,237,2,397.28,0.0
5926,1701,12,7,406.59,0.0
5927,1701,480,1,905.17,0.0
5928,1701,207,5,969.59,0.0
5929,1701,54,2,1306.76,0.0
5930,1702,83,8,35.7,0.0
5931,1702,144,3,1278.43,0.0
5932,1702,270,1,962.45,0.35
5933,1702,43,4,1491.87,0.0
5934,1703,294,5,1331.15,0.0
5935,1704,37,8,1220.88,0.0
5936,1704,309,1,25.64,0.0
5937,1704,202,2,146.33,1.68
5938,1704,486,4,645.66,0.0
5939,1704,330,7,1254.33,0.06
5940,1704,13,4,918.42,0.28
5941,1705,140,1,940.96,0.08
5942,1705,266,2,354.14,0.0
5943,1705,235,2,1282.07,0.0
5944,1705,257,8,1035.05,0.0
5945,1706,291,6,1133.84,0.0
5946,1706,178,6,12.77,0.0
5947,1707,439,5,695.33,0.11
5948,1708,449,1,1234.44,0.0
5949,1709,91,6,1171.52,0.0
5950,1709,264,2,221.78,1.84
5951,1709,209,2,620.66,0.0
5952,1709,175,7,595.23,0.0
5953,1709,392,3,117.57,0.0
5954,1709,245,2,139.37,0.0
5955,1710,259,5,1145.54,0.0
5956,1710,218,1,455.14,0.0
5957,1710,378,5,236.09,0.0
5958,1710,462,1,468.53,-0.03
5959,1711,476,4,370.91,0.0
5960,1711,452,8,1250.67,0.09
5961,1711,431,6,243.56,0.0
5962,1711,42,3,257.89,0.0
5963,1711,195,1,247.78,0.0
5964,1712,441,8,913.9,0.26
5965,1712,186,3,181.07,0.0
5966,1712,290,6,289.99,0.0
5967,1712,155,2,396.2,0.0
5968,1712,509,5,1179.37,0.0
5969,1713,458,8,1486.42,-0.06
5970,1714,470,2,238.05,0.21
5971,1714,416,8,1212.01,0.0
5972,1714,19,2,679.77,0.0
5973,1714,473,8,1056.98,0.0
5974,1715,283,4,13.31,0.0
5975,1715,26,6,357.95,0.0
5976,1715,6,2,501.88,0.0
5977,1716,271,3,775.73,0.0
5978,1716,251,6,205.2,0.0
5979,1717,84,5,1087.85,0.0
5980,1717,359,5,762.84,0.0
5981,1717,357,1,1386.34,0.0
5982,1717,89,8,668.8,0.14
5983,1717,61,3,1396.94,0.0
5984,1717,198,2,177.09,0.0
5985,1718,262,7,135.29,0.0
5986,1718,424,3,265.78,0.0
5987,1718,59,6,363.8,0.0
5988,1718,158,6,1216.5,0.0
5989,1719,275,8,1300.49,0.0
5990,1719,368,8,1378.52,0.35
5991,1719,31,2,716.45,0.0
5992,1719,462,7,581.53,0.0
5993,1719,106,4,1231.38,0.0
5994,1720,96,-6,1103.12,0.28
5995,1720,285,2,789.11,0.36
5996,1720,77,2,673.83,0.4
5997,1720,459,7,1077.81,0.0
5998,1721,39,6,1492.96,1.89
5999,1721,227,6,204.74,0.0
6000,1721,194,8,723.39,0.0
6001,1721,217,5,176.88,0.0
6002,1722,392,3,804.12,0.0
6003,1722,305,6,1268.8,0.0
6004,1722,442,6,227.03,0.0
6005,1722,397,2,337.19,0.0
6006,1722,41,5,714.26,0.0
6007,1722,286,8,1203.92,0.15
6008,1723,161,4,958.08,0.0
6009,1723,261,4,286.73,0.0
6010,1723,165,6,441.95,0.0
6011,1723,447,2,1101.86,0.39
6012,1723,366,8,1024.8,0.0
6013,1724,293,2,128.51,0.0
6014,1724,376,7,606.2,0.2
6015,1724,15,7,1366.08,0.0
6016,1725,488,5,1233.33,0.0
6017,1725,256,1,1224.9,0.0
6018,1725,281,2,674.96,0.0
6019,1725,108,5,1033.31,0.0
6020,1725,492,3,681.01,0.0
6021,1725,275,3,504.08,0.26
6022,1726,497,8,1377.49,0.0
6023,1726,240,1,796.24,0.0
6024,1726,321,6,1208.95,0.0
6025,1726,421,8,1447.91,0.0
6026,1726,347,3,636.11,0.33
6027,1726,6,8,103.02,0.0
6028,1727,230,6,864.0,0.0
6029,1727,327,4,1456.24,0.0
6030,1727,257,1,42.83,0.0
6031,1727,443,6,1046.17,0.0
6032,1727,395,5,295.83,0.21
6033,1728,89,2,835.66,0.36
6034,1728,363,-3,519.83,0.0
6035,1728,106,7,770.61,0.0
6036,1728,252,5,1242.73,0.0
6037,1728,58,4,690.05,0.0
6038,1728,137,2,602.98,0.12
6039,1729,48,3,108.96,0.32
6040,1729,511,3,324.61,0.0
6041,1729,490,1,382.02,0.0
6042,1729,52,4,918.9,0.0
6043,1729,147,6,1402.73,0.0
6044,1729,195,2,1050.34,0.0
6045,1730,461,1,1102.85,0.0
6046,1730,375,5,844.84,0.26
6047,1730,182,4,662.06,0.0
6048,1730,349,5,668.51,0.0
6049,1731,100,2,1296.93,0.0
6050,1731,375,3,259.09,0.0
6051,1732,147,2,1442.51,0.34
6052,1732,135,7,1006.98,0.0
6053,1732,44,3,726.55,0.0
6054,1732,21,5,1462.95,0.0
6055,1733,399,2,99.03,0.0
6056,1733,67,3,1039.49,0.14
6057,1733,353,5,1247.85,0.0
6058,1734,321,8,765.48,0.0
6059,1734,180,4,346.25,0.0
6060,1734,426,1,696.21,0.0
6061,1734,471,1,296.7,1.88
6062,1734,59,6,418.8,0.34
6063,1735,254,3,655.85,0.0
6064,1736,28,3,1289.58,0.0
6065,1737,116,3,1003.53,0.0
6066,1738,89,6,974.72,0.0
6067,1738,424,1,1232.76,0.0
6068,1739,465,2,107.98,0.0
6069,1739,271,1,370.43,0.1
6070,1739,368,2,467.9,0.0
6071,1739,231,8,1452.54,0.0
6072,1740,226,3,232.02,0.0
6073,1741,20,6,1457.74,1.66
6074,1741,408,7,971.48,0.0
6075,1741,51,5,1451.75,0.0
6076,1741,116,6,1153.14,0.0
6077,1741,291,4,1164.57,0.0
6078,1741,246,5,143.18,0.0
6079,1742,370,3,1251.09,0.0
6080,1743,187,1,932.64,0.0
6081,1743,409,8,1093.81,0.29
6082,1744,269,3,1353.97,0.0
6083,1744,353,8,878.67,0.0
6084,1745,20,3,766.62,0.0
6085,1745,242,2,1386.22,0.0
6086,1746,200,8,988.04,0.0
6087,1746,461,3,1237.12,0.0
6088,1746,265,5,423.84,0.15
6089,1746,201,3,1157.72,0.0
6090,1746,495,8,1159.1,0.0
6091,1746,254,1,894.75,0.0
6092,1747,108,3,139.7,0.0
6093,1747,73,5,368.99,0.0
6094,1747,155,2,44.44,0.0
6095,1747,31,4,1316.2,0.0
6096,1747,16,3,593.31,1.66
6097,1747,171,7,1040.95,0.26
6098,1748,183,5,576.83,0.0
6099,1748,370,4,895.46,0.0
6100,1749,128,3,1328.83,0.0
6101,1749,490,8,1444.35,0.0
6102,1749,498,2,976.78,0.0
6103,1749,504,7,1106.26,0.0
6104,1749,164,7,245.87,0.0
6105,1749,156,2,633.85,0.07
6106,1750,142,6,37.3,0.0
6107,1750,522,1,506.76,0.0
6108,1750,110,4,319.43,0.35
6109,1751,215,7,519.59,0.06
6110,1751,5,6,924.47,0.0
6111,1751,184,2,281.24,0.0
6112,1751,391,8,12.98,0.0
6113,1752,362,7,342.44,0.0
6114,1752,259,1,509.56,0.0
6115,1753,284,7,801.67,0.4
6116,1753,182,1,730.37,0.0
6117,1753,214,3,818.3,0.21
6118,1753,227,1,163.5,0.0
6119,1753,17,0,1102.44,0.0
6120,1754,274,1,646.03,0.0
6121,1754,115,4,1349.44,0.0
6122,1755,47,8,1043.34,0.0
6123,1755,488,3,1478.16,0.0
6124,1755,378,3,397.4,0.0
6125,1755,212,1,1299.61,0.0
6126,1755,117,7,1408.49,0.0
6127,1755,498,3,317.75,0.0
6128,1756,239,6,205.7,0.0
6129,1757,432,8,66.03,0.0
6130,1757,284,3,1287.66,0.0
6131,1757,405,1,1426.65,0.0
6132,1757,215,1,572.87,0.0
6133,1758,441,5,294.6,0.28
6134,1758,181,3,150.64,0.0
6135,1759,3,4,36.95,0.22
6136,1759,310,5,511.21,0.1
6137,1760,252,5,292.86,0.0
6138,1760,408,4,959.43,0.0
6139,1760,221,2,107.67,0.0
6140,1761,226,3,408.27,0.0
6141,1761,477,3,1198.62,0.2
6142,1761,102,-5,1128.68,0.0
6143,1761,345,6,472.76,0.0
6144,1762,271,8,1265.41,0.0
6145,1762,367,2,120.84,0.0
6146,1762,432,8,979.78,0.23
6147,1762,407,4,239.08,0.0
6148,1762,353,5,335.97,0.0
6149,1762,324,3,1390.12,0.0
6150,1763,108,7,1350.4,0.0
6151,1763,233,8,1058.94,0.0
6152,1764,232,8,222.22,0.0
6153,1764,396,3,1492.1,0.0
6154,1764,83,7,1274.05,0.11
6155,1764,511,7,534.93,0.0
6156,1765,229,5,61.82,0.0
6157,1765,214,2,94.52,0.0
6158,1765,456,6,966.04,0.27
6159,1765,27,4,676.05,0.33
6160,1766,28,3,449.04,0.0
6161,1766,93,1,140.95,0.0
6162,1766,190,-2,1312.17,0.11
6163,1766,199,4,633.37,0.0
6164,1766,156,2,587.7,0.0
6165,1766,201,4,672.61,0.0
6166,1767,184,5,1083.6,0.0
6167,1767,466,1,67.99,0.0
6168,1767,461,5,637.36,0.0
6169,1768,118,4,473.85,0.0
6170,1768,217,3,1471.83,0.0
6171,1768,437,0,879.59,0.0
6172,1768,320,3,960.14,0.0
6173,1768,287,5,608.77,0.26
6174,1769,453,0,371.84,0.19
6175,1769,170,7,473.77,0.0
6176,1769,471,3,235.03,0.0
6177,1769,354,6,746.78,0.0
6178,1769,166,8,769.98,0.06
6179,1769,176,4,1091.96,0.38
6180,1770,470,2,155.53,1.47
6181,1770,65,6,1493.57,0.0
6182,1771,298,5,429.51,0.0
6183,1771,212,3,268.35,0.0
6184,1771,412,1,377.77,0.0
6185,1771,506,6,945.31,0.0
6186,1771,339,7,1096.77,0.0
6187,1772,182,4,771.98,0.0
6188,1772,178,6,523.76,0.31
6189,1772,182,5,1370.26,0.0
6190,1772,233,4,1206.69,0.0
6191,1772,140,0,1283.22,0.0
6192,1772,375,7,380.3,0.0
6193,1773,22,1,1098.96,0.0
6194,1774,484,7,176.6,0.0
6195,1774,425,5,798.07,0.0
6196,1774,325,6,1345.83,0.0
6197,1774,418,6,1013.57,0.26
6198,1774,14,5,536.8,0.0
6199,1775,87,7,1487.7,0.0
6200,1775,394,2,618.18,-0.02
6201,1775,431,-4,423.81,0.12
6202,1776,354,1,273.28,0.0
6203,1776,492,1,1284.63,0.23
6204,1777,110,6,871.5,0.0
6205,1777,126,2,787.46,0.0
6206,1778,57,3,827.04,0.0
6207,1779,109,6,945.3,0.0
6208,1779,298,4,831.99,0.3
6209,1779,431,7,152.14,0.0
6210,1779,129,5,931.75,0.38
6211,1779,11,8,1415.29,0.0
6212,1779,358,1,1255.71,0.0
6213,1780,109,2,1443.44,0.0
6214,1781,311,2,587.23,0.0
6215,1781,223,5,1481.76,0.0
6216,1781,266,-3,962.11,0.22
6217,1781,386,1,234.66,0.0
6218,1781,254,0,167.72,0.0
6219,1781,278,1,443.03,0.0
6220,1782,87,2,962.84,0.0
6221,1783,341,5,1371.64,0.0
6222,1783,223,4,193.05,-0.08
6223,1783,193,4,1203.59,0.0
6224,1783,239,3,1066.76,0.0
6225,1784,144,2,1406.48,0.0
6226,1784,250,6,796.79,0.0
6227,1785,152,-3,304.58,0.0
6228,1785,451,4,1408.93,0.0
6229,1786,498,-1,312.22,0.08
6230,1786,243,7,699.4,0.0
6231,1786,486,3,1386.15,0.0
6232,1786,313,4,1079.78,0.33
6233,1786,183,6,1197.57,0.0
6234,1787,385,4,86.65,0.11
6235,1787,226,8,1140.57,0.0
6236,1787,455,-7,293.8,0.0
6237,1787,309,6,963.37,0.0
6238,1787,312,2,785.13,0.0
6239,1787,27,4,164.23,0.0
6240,1788,72,3,1443.89,0.0
6241,1788,48,6,640.28,0.0
6242,1788,404,1,1009.55,0.0
6243,1788,60,8,1301.3,0.0
6244,1789,416,8,7.89,0.0
6245,1789,320,6,300.52,0.0
6246,1789,374,7,286.33,0.0
6247,1789,142,5,539.41,0.0
6248,1789,301,6,647.5,0.0
6249,1790,70,4,989.48,0.0
6250,1790,185,7,857.44,0.0
6251,1790,113,7,1140.84,0.0
6252,1790,445,2,508.9,0.0
6253,1791,323,6,1076.62,0.0
6254,1792,494,0,54.16,0.0
6255,1792,48,2,712.72,0.0
6256,1792,400,3,979.51,0.0
6257,1792,139,8,1070.25,0.0
6258,1792,406,1,74.34,0.0
6259,1793,392,1,1305.56,0.0
6260,1793,389,4,905.63,0.0
6261,1793,248,3,107.97,0.0
6262,1793,474,3,6.15,0.0
6263,1793,345,5,821.75,0.0
6264,1794,203,7,187.76,0.0
6265,1795,446,1,951.29,0.0
6266,1795,164,8,496.55,0.0
6267,1796,489,4,1000.04,0.0
6268,1797,437,3,1316.91,0.0
6269,1797,152,3,298.32,0.0
6270,1797,137,2,688.26,0.0
6271,1797,462,3,311.0,0.0
6272,1797,199,1,461.23,0.0
6273,1798,384,2,1221.38,0.0
