customer_id,order_id,order_date,order_value,row_num,rank,dense_rank,prev_order_value,next_order_value,running_customer_total
284,2878,2022-08-25,3702.87,1,4,4,,16425.6,3702.87
284,687,2022-10-09,16425.6,2,2,2,3702.87,19813.07,20128.47
284,597,2023-08-03,19813.07,3,1,1,16425.6,14199.66,39941.54
284,2643,2024-03-15,14199.66,4,3,3,19813.07,218.6,54141.2
284,3083,2024-09-12,218.6,5,7,7,14199.66,806.05,54359.8
284,2656,2025-10-26,806.05,6,6,6,218.6,1955.28,55165.85
284,380,2025-10-30,1955.28,7,5,5,806.05,,57121.13
286,1149,2023-03-29,7404.55,1,2,2,,9898.95,7404.55
286,414,2025-04-03,9898.95,2,1,1,7404.55,,17303.5
287,1936,2023-03-17,20923.95,1,1,1,,12507.58,20923.95
287,737,2025-02-12,12507.58,2,2,2,20923.95,5816.76,33431.53
287,1233,2025-07-31,5816.76,3,3,3,12507.58,,39248.29
288,2728,2022-11-08,3026.25,1,2,2,,2259.58,3026.25
288,3132,2025-05-31,2259.58,2,3,3,3026.25,20760.98,5285.83
288,1361,2025-12-25,20760.98,3,1,1,2259.58,,26046.81
289,909,2024-08-30,3317.93,1,4,4,,28946.22,3317.93
289,538,2025-07-07,28946.22,2,1,1,3317.93,10052.82,32264.15
289,2382,2026-01-03,10052.82,3,3,3,28946.22,20888.23,42316.97
289,259,2026-01-30,20888.23,4,2,2,10052.82,,63205.2
290,3341,2022-11-18,1644.48,1,1,1,,515.55,1644.48
290,2137,2023-08-02,515.55,2,2,2,1644.48,,2160.03
291,479,2023-11-26,1944.16,1,2,2,,8294.83,1944.16
291,2240,2024-04-13,8294.83,2,1,1,1944.16,,10238.99
292,1623,2022-10-30,11750.22,1,2,2,,6346.7,11750.22
292,1086,2023-04-06,6346.7,2,4,4,11750.22,7600.4,18096.92
292,2274,2024-07-16,7600.4,3,3,3,6346.7,3371.13,25697.32
292,1731,2025-05-25,3371.13,4,5,5,7600.4,20485.78,29068.45
292,1774,2026-07-22,20485.78,5,1,1,3371.13,,49554.23
293,437,2024-08-01,5713.38,1,2,2,,19957.33,5713.38
293,3311,2024-11-14,19957.33,2,1,1,5713.38,,25670.71
294,253,2022-11-04,3004.25,1,2,2,,8604.54,3004.25
294,2900,2024-02-08,8604.54,2,1,1,3004.25,,11608.79
295,1270,2023-11-22,6100.42,1,1,1,,,6100.42
296,6,2023-11-12,9064.66,1,2,2,,5785.54,9064.66
296,1008,2024-01-12,5785.54,2,3,3,9064.66,32907.34,14850.2
296,2673,2024-09-15,32907.34,3,1,1,5785.54,2928.3,47757.54
296,996,2026-02-10,2928.3,4,4,4,32907.34,,50685.84
297,2409,2022-09-14,17392.16,1,4,4,,17587.92,17392.16
297,2099,2022-11-01,17587.92,2,3,3,17392.16,20610.22,34980.08
297,1034,2023-03-29,20610.22,3,1,1,17587.92,18714.7,55590.3
297,2539,2024-06-26,18714.7,4,2,2,20610.22,,74305.0
298,2517,2023-12-20,19068.25,1,1,1,,1867.96,19068.25
298,3093,2024-11-26,1867.96,2,2,2,19068.25,,20936.21
299,193,2023-12-12,4360.51,1,2,2,,5247.2,4360.51
299,1356,2025-07-03,5247.2,2,1,1,4360.51,1477.4,9607.71
299,1955,2026-02-04,1477.4,3,3,3,5247.2,,11085.11
300,223,2022-12-30,14133.72,1,1,1,,206.48,14133.72
300,2510,2024-04-29,206.48,2,2,2,14133.72,,14340.2
301,1688,2025-07-17,17511.8,1,1,1,,,17511.8
302,2298,2024-06-01,10184.0,1,2,2,,16918.06,10184.0
302,145,2025-05-27,16918.06,2,1,1,10184.0,,27102.06
303,1875,2023-11-17,11492.13,1,2,2,,3693.74,11492.13
303,2733,2024-02-16,3693.74,2,4,4,11492.13,9935.84,15185.87
303,573,2024-05-14,9935.84,3,3,3,3693.74,24517.06,25121.71
303,1888,2025-09-25,24517.06,4,1,1,9935.84,,49638.77
305,2459,2024-03-09,12583.71,1,2,2,,2023.02,12583.71
305,1414,2024-03-29,2023.02,2,3,3,12583.71,13255.83,14606.73
305,1582,2025-05-29,13255.83,3,1,1,2023.02,,27862.56
306,984,2025-01-09,2541.26,1,2,2,,18779.6,2541.26
306,707,2025-03-19,18779.6,2,1,1,2541.26,,21320.86
307,1728,2025-03-06,18058.49,1,1,1,,790.28,18058.49
307,2829,2025-11-08,790.28,2,2,2,18058.49,,18848.77
308,2387,2022-11-19,13043.99,1,2,2,,4931.26,13043.99
308,29,2024-04-02,4931.26,2,3,3,13043.99,23722.51,17975.25
308,769,2025-03-17,23722.51,3,1,1,4931.26,,41697.76
309,2217,2026-04-26,13812.06,1,1,1,,,13812.06
310,301,2023-07-20,9186.75,1,2,2,,6613.9,9186.75
310,2032,2023-12-25,6613.9,2,4,4,9186.75,10756.89,15800.65
310,562,2024-11-14,10756.89,3,1,1,6613.9,7568.65,26557.54
310,2087,2025-12-29,7568.65,4,3,3,10756.89,,34126.19
311,1152,2023-02-03,29887.28,1,1,1,,6586.79,29887.28
311,1529,2024-02-09,6586.79,2,4,4,29887.28,14710.19,36474.07
311,425,2024-11-05,14710.19,3,2,2,6586.79,9658.38,51184.26
311,233,2025-12-23,9658.38,4,3,3,14710.19,,60842.64
312,494,2023-11-20,10235.2,1,1,1,,8261.47,10235.2
312,1002,2025-04-10,8261.47,2,3,3,10235.2,9546.11,18496.67
312,1191,2026-02-28,9546.11,3,2,2,8261.47,5843.54,28042.78
312,913,2026-07-30,5843.54,4,4,4,9546.11,,33886.32
313,2277,2023-03-13,8531.92,1,3,3,,10609.13,8531.92
313,1173,2024-06-29,10609.13,2,2,2,8531.92,14306.74,19141.05
313,2752,2025-04-11,14306.74,3,1,1,10609.13,,33447.79
314,2334,2022-11-22,3820.57,1,4,4,,20250.82,3820.57
314,54,2023-01-23,20250.82,2,1,1,3820.57,10219.8,24071.39
314,3177,2024-02-06,10219.8,3,3,3,20250.82,11105.61,34291.19
314,1502,2025-04-15,11105.61,4,2,2,10219.8,,45396.8
315,845,2026-03-28,32791.92,1,1,1,,,32791.92
316,1066,2023-11-23,12650.12,1,2,2,,15419.0,12650.12
316,1347,2024-07-13,15419.0,2,1,1,12650.12,11749.2,28069.12
316,825,2025-02-27,11749.2,3,3,3,15419.0,,39818.32
317,665,2025-01-14,16964.11,1,1,1,,4040.8,16964.11
317,2545,2026-06-08,4040.8,2,2,2,16964.11,,21004.91
318,1396,2023-08-10,10415.2,1,3,3,,27736.49,10415.2
318,3175,2024-02-16,27736.49,2,1,1,10415.2,9169.97,38151.69
318,2598,2024-03-06,9169.97,3,4,4,27736.49,23772.12,47321.66
318,2449,2025-01-07,23772.12,4,2,2,9169.97,,71093.78
319,1885,2026-05-16,10446.62,1,1,1,,,10446.62
321,2893,2022-12-29,2927.9,1,1,1,,,2927.9
322,1501,2024-08-12,17745.19,1,1,1,,,17745.19
323,1183,2022-11-01,15241.19,1,1,1,,9606.9,15241.19
323,2913,2025-01-24,9606.9,2,2,2,15241.19,,24848.09
324,1211,2025-01-08,7750.47,1,2,2,,15149.68,7750.47
324,2879,2025-10-25,15149.68,2,1,1,7750.47,,22900.15
325,2972,2023-12-07,3646.0,1,1,1,,,3646.0
326,2180,2023-01-29,4833.64,1,2,2,,5095.04,4833.64
326,2757,2025-10-22,5095.04,2,1,1,4833.64,,9928.68
327,3340,2026-06-25,9940.7,1,1,1,,,9940.7
328,997,2022-10-04,6761.68,1,5,5,,17269.09,6761.68
328,2464,2023-03-28,17269.09,2,1,1,6761.68,7857.37,24030.77
328,3048,2023-10-17,7857.37,3,4,4,17269.09,1242.99,31888.14
328,2560,2023-12-29,1242.99,4,7,7,7857.37,5686.11,33131.13
328,1674,2024-04-08,5686.11,5,6,6,1242.99,11733.11,38817.24
328,2646,2024-05-07,11733.11,6,3,3,5686.11,861.29,50550.35
328,1125,2024-08-04,861.29,7,8,8,11733.11,16164.81,51411.64
328,198,2026-02-07,16164.81,8,2,2,861.29,,67576.45
329,2808,2025-10-27,5094.42,1,3,3,,15374.95,5094.42
329,1220,2025-11-09,15374.95,2,1,1,5094.42,5329.92,20469.37
329,1518,2025-12-01,5329.92,3,2,2,15374.95,,25799.29
330,2361,2022-11-02,21128.65,1,1,1,,7485.38,21128.65
330,2606,2024-07-02,7485.38,2,4,4,21128.65,11919.42,28614.03
330,1902,2025-05-05,11919.42,3,3,3,7485.38,1305.78,40533.45
330,1946,2025-08-15,1305.78,4,5,5,11919.42,15386.34,41839.23
330,1669,2026-01-07,15386.34,5,2,2,1305.78,1054.68,57225.57
330,3431,2026-02-22,1054.68,6,6,6,15386.34,,58280.25
331,1467,2023-08-12,9653.82,1,2,2,,7152.56,9653.82
331,1402,2023-12-17,7152.56,2,3,3,9653.82,13973.07,16806.38
331,1446,2025-07-25,13973.07,3,1,1,7152.56,268.55,30779.45
331,1415,2026-03-12,268.55,4,4,4,13973.07,,31048.0
332,1492,2023-10-18,8339.41,1,3,3,,17899.47,8339.41
332,1353,2024-07-04,17899.47,2,1,1,8339.41,15253.33,26238.88
332,1649,2024-07-07,15253.33,3,2,2,17899.47,1787.38,41492.21
332,1639,2024-08-16,1787.38,4,4,4,15253.33,,43279.59
334,1957,2023-01-08,10470.63,1,2,2,,15205.59,10470.63
334,2660,2023-05-25,15205.59,2,1,1,10470.63,,25676.22
335,256,2024-01-11,11609.39,1,1,1,,3339.39,11609.39
335,578,2026-07-30,3339.39,2,2,2,11609.39,,14948.78
336,372,2022-10-18,11191.81,1,2,2,,2970.09,11191.81
336,1592,2023-05-17,2970.09,2,4,4,11191.81,17489.29,14161.9
336,1289,2024-06-16,17489.29,3,1,1,2970.09,9213.05,31651.19
336,3339,2026-02-19,9213.05,4,3,3,17489.29,,40864.24
337,1609,2025-09-10,8547.51,1,2,2,,11751.42,8547.51
337,2278,2026-04-29,11751.42,2,1,1,8547.51,,20298.93
338,2862,2023-06-11,2646.06,1,1,1,,,2646.06
339,2256,2023-03-04,2401.42,1,2,2,,1206.74,2401.42
339,3112,2024-12-21,1206.74,2,3,3,2401.42,10910.32,3608.16
339,3312,2026-01-17,10910.32,3,1,1,1206.74,,14518.48
340,1602,2026-03-03,14773.8,1,1,1,,,14773.8
341,3162,2024-02-02,25605.89,1,1,1,,4753.56,25605.89
341,1478,2025-01-08,4753.56,2,2,2,25605.89,,30359.45
342,2370,2023-02-16,14587.29,1,1,1,,,14587.29
343,2954,2023-01-28,1501.81,1,3,3,,2174.17,1501.81
343,1948,2023-02-28,2174.17,2,1,1,1501.81,1778.74,3675.98
343,3326,2024-07-28,1778.74,3,2,2,2174.17,,5454.72
344,1038,2024-01-18,7884.07,1,2,2,,21779.81,7884.07
344,418,2025-07-30,21779.81,2,1,1,7884.07,,29663.88
345,1970,2023-07-18,7607.64,1,3,3,,30949.05,7607.64
345,2381,2024-03-03,30949.05,2,1,1,7607.64,19340.98,38556.69
345,544,2025-07-14,19340.98,3,2,2,30949.05,,57897.67
346,1676,2025-11-23,4957.95,1,1,1,,3813.42,4957.95
346,3252,2026-01-10,3813.42,2,2,2,4957.95,,8771.37
347,2212,2023-10-17,10044.95,1,2,2,,18699.93,10044.95
347,702,2023-10-28,18699.93,2,1,1,10044.95,1956.33,28744.88
347,1843,2024-08-27,1956.33,3,4,4,18699.93,5862.65,30701.21
347,723,2025-12-01,5862.65,4,3,3,1956.33,,36563.86
348,2341,2023-02-02,1075.98,1,2,2,,15837.0,1075.98
348,388,2025-03-31,15837.0,2,1,1,1075.98,,16912.98
349,2187,2024-01-25,4900.1,1,3,3,,5070.12,4900.1
349,808,2024-09-22,5070.12,2,2,2,4900.1,30148.9,9970.22
349,1113,2024-10-29,30148.9,3,1,1,5070.12,,40119.12
350,1436,2023-03-08,20885.09,1,2,2,,34619.9,20885.09
350,2716,2025-07-23,34619.9,2,1,1,20885.09,,55504.99
351,1805,2024-09-21,7448.06,1,2,2,,2976.0,7448.06
351,3223,2025-07-18,2976.0,2,3,3,7448.06,13214.3,10424.06
351,1724,2025-08-13,13214.3,3,1,1,2976.0,,23638.36
352,2332,2024-12-25,9259.11,1,2,2,,2345.0,9259.11
352,1969,2025-03-23,2345.0,2,3,3,9259.11,22603.28,11604.11
352,1307,2025-04-03,22603.28,3,1,1,2345.0,,34207.39
353,2583,2023-06-08,11314.4,1,3,3,,7121.75,11314.4
353,1039,2024-03-14,7121.75,2,4,4,11314.4,21600.54,18436.15
353,3268,2024-08-17,21600.54,3,2,2,7121.75,24229.88,40036.69
353,1947,2025-05-13,24229.88,4,1,1,21600.54,,64266.57
354,119,2023-08-31,13394.33,1,2,2,,15613.86,13394.33
354,1819,2024-04-08,15613.86,2,1,1,13394.33,7916.09,29008.19
354,2418,2025-09-28,7916.09,3,3,3,15613.86,,36924.28
355,2248,2022-12-17,11134.74,1,1,1,,,11134.74
356,2404,2023-03-27,14206.27,1,2,2,,2998.66,14206.27
356,615,2024-03-12,2998.66,2,5,5,14206.27,31109.87,17204.93
356,1698,2024-05-09,31109.87,3,1,1,2998.66,14055.04,48314.8
356,481,2024-09-09,14055.04,4,3,3,31109.87,7469.62,62369.84
356,2405,2024-09-19,7469.62,5,4,4,14055.04,,69839.46
357,1243,2022-09-26,2525.41,1,2,2,,10115.92,2525.41
357,262,2026-07-25,10115.92,2,1,1,2525.41,,12641.33
358,3049,2023-03-26,4826.95,1,3,3,,22736.6,4826.95
358,3009,2025-02-12,22736.6,2,1,1,4826.95,6385.06,27563.55
358,1855,2025-05-11,6385.06,3,2,2,22736.6,,33948.61
359,3381,2025-05-06,16213.71,1,1,1,,3559.54,16213.71
359,1336,2026-05-19,3559.54,2,2,2,16213.71,,19773.25
360,2666,2022-10-14,5848.58,1,4,4,,1925.68,5848.58
360,1782,2023-03-21,1925.68,2,5,5,5848.58,24283.23,7774.26
360,3085,2023-11-09,24283.23,3,1,1,1925.68,6991.9,32057.49
360,1184,2024-04-09,6991.9,4,3,3,24283.23,16623.15,39049.39
360,791,2025-11-16,16623.15,5,2,2,6991.9,,55672.54
361,1696,2022-11-23,23742.9,1,2,2,,16826.2,23742.9
361,2166,2023-03-09,16826.2,2,3,3,23742.9,10841.36,40569.1
361,705,2024-05-27,10841.36,3,4,4,16826.2,2432.71,51410.46
361,1974,2024-06-02,2432.71,4,5,5,10841.36,27552.16,53843.17
361,2995,2024-09-11,27552.16,5,1,1,2432.71,2141.55,81395.33
361,703,2026-08-10,2141.55,6,6,6,27552.16,,83536.88
362,2324,2024-02-28,26292.31,1,1,1,,20532.94,26292.31
362,1962,2025-05-01,20532.94,2,2,2,26292.31,,46825.25
363,1295,2023-08-11,9678.04,1,1,1,,,9678.04
364,1073,2025-12-11,20243.86,1,1,1,,,20243.86
365,1459,2023-05-25,1493.1,1,7,7,,14128.81,1493.1
365,1720,2023-07-12,14128.81,2,2,2,1493.1,4274.86,15621.91
365,443,2023-10-05,4274.86,3,6,6,14128.81,7050.8,19896.77
365,2665,2024-09-10,7050.8,4,3,3,4274.86,6283.2,26947.57
365,3459,2024-12-04,6283.2,5,4,4,7050.8,716.76,33230.77
365,3462,2025-07-05,716.76,6,8,8,6283.2,20898.87,33947.53
365,495,2026-01-22,20898.87,7,1,1,716.76,6181.72,54846.4
365,2511,2026-07-26,6181.72,8,5,5,20898.87,,61028.12
366,585,2023-05-28,19536.7,1,1,1,,19131.13,19536.7
366,1493,2024-08-01,19131.13,2,2,2,19536.7,18024.61,38667.83
366,962,2026-01-13,18024.61,3,3,3,19131.13,1151.22,56692.44
366,1120,2026-03-19,1151.22,4,4,4,18024.61,,57843.66
367,957,2024-05-14,16391.93,1,2,2,,20114.54,16391.93
367,2870,2024-08-07,20114.54,2,1,1,16391.93,,36506.47
368,1041,2024-11-16,7319.02,1,2,2,,1485.07,7319.02
368,2624,2025-09-14,1485.07,2,3,3,7319.02,21697.21,8804.09
368,566,2026-05-07,21697.21,3,1,1,1485.07,,30501.3
369,334,2024-12-28,19633.1,1,1,1,,3252.62,19633.1
369,415,2025-09-16,3252.62,2,2,2,19633.1,,22885.72
370,522,2023-08-18,1492.71,1,2,2,,11192.52,1492.71
370,2628,2026-02-27,11192.52,2,1,1,1492.71,,12685.23
371,2085,2023-06-17,1937.7,1,2,2,,2746.24,1937.7
371,2634,2023-11-24,2746.24,2,1,1,1937.7,,4683.94
372,2618,2023-11-01,3275.35,1,3,3,,4465.0,3275.35
372,2994,2025-06-22,4465.0,2,2,2,3275.35,17697.29,7740.35
372,2771,2025-07-14,17697.29,3,1,1,4465.0,,25437.64
373,2458,2024-08-31,21373.3,1,1,1,,1456.72,21373.3
373,1984,2025-01-20,1456.72,2,4,4,21373.3,13798.18,22830.02
373,1040,2025-04-09,13798.18,3,2,2,1456.72,7495.0,36628.2
373,1978,2025-10-07,7495.0,4,3,3,13798.18,,44123.2
374,2026,2022-08-21,2840.68,1,3,3,,18650.03,2840.68
374,3399,2025-06-18,18650.03,2,2,2,2840.68,22022.28,21490.71
374,1392,2026-04-08,22022.28,3,1,1,18650.03,,43512.99
376,2,2022-11-24,16196.63,1,3,3,,18876.39,16196.63
376,2797,2023-05-29,18876.39,2,1,1,16196.63,18400.12,35073.02
376,2536,2025-09-14,18400.12,3,2,2,18876.39,11707.83,53473.14
376,3167,2025-11-10,11707.83,4,4,4,18400.12,,65180.97
377,826,2022-08-20,397.52,1,4,4,,22005.94,397.52
377,1634,2023-08-07,22005.94,2,2,2,397.52,22020.61,22403.46
377,2474,2023-10-27,22020.61,3,1,1,22005.94,17548.04,44424.07
377,2529,2023-11-03,17548.04,4,3,3,22020.61,,61972.11
378,2010,2025-01-30,4183.6,1,3,3,,13392.81,4183.6
378,2041,2025-04-29,13392.81,2,1,1,4183.6,13206.03,17576.41
378,358,2026-08-10,13206.03,3,2,2,13392.81,,30782.44
379,1814,2023-09-27,3463.56,1,4,4,,18199.09,3463.56
379,2918,2023-10-21,18199.09,2,1,1,3463.56,7368.84,21662.65
379,916,2023-10-30,7368.84,3,2,2,18199.09,4180.2,29031.49
379,3211,2025-02-08,4180.2,4,3,3,7368.84,,33211.69
380,880,2023-12-24,2352.36,1,3,3,,12147.52,2352.36
380,1857,2024-02-28,12147.52,2,1,1,2352.36,3543.96,14499.88
380,2581,2024-10-13,3543.96,3,2,2,12147.52,1180.15,18043.84
380,2670,2026-02-26,1180.15,4,4,4,3543.96,,19223.99
381,1879,2023-01-22,16585.95,1,2,2,,10143.86,16585.95
381,3426,2023-02-15,10143.86,2,4,4,16585.95,11298.96,26729.81
381,2006,2023-04-23,11298.96,3,3,3,10143.86,21979.25,38028.77
381,464,2025-02-22,21979.25,4,1,1,11298.96,9776.2,60008.02
381,2801,2026-02-21,9776.2,5,5,5,21979.25,,69784.22
382,1495,2022-12-09,14065.76,1,1,1,,10499.58,14065.76
382,999,2023-03-08,10499.58,2,2,2,14065.76,6564.05,24565.34
382,1664,2026-04-04,6564.05,3,3,3,10499.58,,31129.39
383,3135,2024-11-24,18098.62,1,3,3,,31477.24,18098.62
383,129,2025-11-12,31477.24,2,1,1,18098.62,20591.0,49575.86
383,1075,2025-11-30,20591.0,3,2,2,31477.24,,70166.86
384,3172,2023-04-07,4922.61,1,2,2,,27037.89,4922.61
384,397,2025-07-22,27037.89,2,1,1,4922.61,,31960.5
386,3063,2022-11-23,12157.07,1,2,2,,18597.99,12157.07
386,2882,2023-02-18,18597.99,2,1,1,12157.07,,30755.06
387,22,2025-11-27,4621.15,1,1,1,,,4621.15
388,1546,2024-08-14,13141.42,1,1,1,,2003.55,13141.42
388,864,2025-07-19,2003.55,2,2,2,13141.42,,15144.97
390,1175,2023-02-28,11834.62,1,2,2,,13140.46,11834.62
390,2477,2026-03-05,13140.46,2,1,1,11834.62,245.82,24975.08
390,1089,2026-07-14,245.82,3,3,3,13140.46,,25220.9
391,1224,2023-08-04,9833.04,1,1,1,,5326.88,9833.04
391,2379,2024-07-12,5326.88,2,2,2,9833.04,2137.57,15159.92
391,2056,2025-03-17,2137.57,3,3,3,5326.88,,17297.49
392,3111,2023-05-11,13321.15,1,3,3,,29243.62,13321.15
392,2885,2023-06-25,29243.62,2,1,1,13321.15,19606.83,42564.77
392,2891,2024-02-07,19606.83,3,2,2,29243.62,11948.99,62171.6
392,523,2025-01-15,11948.99,4,4,4,19606.83,,74120.59
393,2246,2023-01-09,4577.56,1,5,5,,8391.16,4577.56
393,3441,2023-07-14,8391.16,2,2,2,4577.56,5851.12,12968.72
393,1096,2023-12-31,5851.12,3,4,4,8391.16,11092.98,18819.84
393,2076,2024-10-06,11092.98,4,1,1,5851.12,6045.66,29912.82
393,345,2025-07-08,6045.66,5,3,3,11092.98,,35958.48
394,3322,2022-11-11,26057.67,1,1,1,,17615.3,26057.67
394,174,2024-02-20,17615.3,2,4,4,26057.67,1203.12,43672.97
394,88,2024-02-21,1203.12,3,9,9,17615.3,14468.57,44876.09
394,1921,2024-10-30,14468.57,4,5,5,1203.12,2999.79,59344.66
394,2304,2025-01-19,2999.79,5,8,8,14468.57,5427.62,62344.45
394,2629,2025-02-07,5427.62,6,6,6,2999.79,4149.58,67772.07
394,23,2025-03-30,4149.58,7,7,7,5427.62,23324.24,71921.65
394,2821,2025-07-18,23324.24,8,2,2,4149.58,19825.92,95245.89
394,1571,2026-04-03,19825.92,9,3,3,23324.24,,115071.81
395,1171,2024-01-18,1535.88,1,4,4,,9779.0,1535.88
395,2183,2024-07-22,9779.0,2,2,2,1535.88,2371.84,11314.88
395,3289,2024-10-18,2371.84,3,3,3,9779.0,21135.8,13686.72
395,516,2025-03-18,21135.8,4,1,1,2371.84,,34822.52
397,3273,2022-12-07,17810.08,1,3,3,,29914.85,17810.08
397,2907,2023-08-20,29914.85,2,1,1,17810.08,2821.3,47724.93
397,2448,2023-11-25,2821.3,3,4,4,29914.85,26604.37,50546.23
397,2816,2026-07-14,26604.37,4,2,2,2821.3,,77150.6
398,383,2022-12-21,4010.51,1,4,4,,21910.02,4010.51
398,2741,2024-02-14,21910.02,2,1,1,4010.51,5127.97,25920.53
398,3470,2024-08-17,5127.97,3,3,3,21910.02,14044.06,31048.5
398,711,2024-10-21,14044.06,4,2,2,5127.97,,45092.56
399,1251,2023-05-02,1124.7,1,5,5,,19659.97,1124.7
399,969,2023-10-21,19659.97,2,1,1,1124.7,3884.6,20784.67
399,2850,2024-05-30,3884.6,3,4,4,19659.97,8259.68,24669.27
399,55,2024-09-01,8259.68,4,2,2,3884.6,8228.2,32928.95
399,2253,2025-09-19,8228.2,5,3,3,8259.68,,41157.15
400,3452,2022-11-04,14833.51,1,1,1,,7607.76,14833.51
400,2355,2023-12-20,7607.76,2,3,3,14833.51,8799.18,22441.27
400,634,2025-06-17,8799.18,3,2,2,7607.76,,31240.45
401,788,2022-10-28,18529.69,1,1,1,,2933.92,18529.69
401,2196,2023-04-30,2933.92,2,4,4,18529.69,5767.15,21463.61
401,3422,2023-09-05,5767.15,3,3,3,2933.92,16085.82,27230.76
401,1585,2026-01-15,16085.82,4,2,2,5767.15,,43316.58
402,1293,2024-12-02,9270.76,1,2,2,,2027.55,9270.76
402,1498,2025-03-14,2027.55,2,3,3,9270.76,15181.64,11298.31
402,2436,2025-05-09,15181.64,3,1,1,2027.55,,26479.95
403,725,2026-08-05,625.14,1,1,1,,,625.14
405,704,2023-04-25,1760.2,1,4,4,,16205.62,1760.2
405,2725,2023-09-17,16205.62,2,2,2,1760.2,10787.59,17965.82
405,981,2024-01-22,10787.59,3,3,3,16205.62,25197.4,28753.41
405,1941,2026-06-19,25197.4,4,1,1,10787.59,,53950.81
406,2007,2024-06-21,7971.2,1,2,2,,5538.37,7971.2
406,3133,2024-12-17,5538.37,2,3,3,7971.2,27899.23,13509.57
406,1545,2025-04-13,27899.23,3,1,1,5538.37,,41408.8
407,1750,2025-07-20,1054.32,1,1,1,,,1054.32
408,3019,2023-06-17,19317.36,1,1,1,,4259.82,19317.36
408,1018,2023-11-18,4259.82,2,2,2,19317.36,,23577.18
409,756,2022-12-29,8269.35,1,1,1,,4834.15,8269.35
409,1661,2025-03-15,4834.15,2,2,2,8269.35,3491.52,13103.5
409,1873,2025-06-01,3491.52,3,3,3,4834.15,2957.16,16595.02
409,949,2025-12-29,2957.16,4,4,4,3491.52,,19552.18
410,1306,2023-02-03,6443.74,1,3,3,,27263.87,6443.74
410,126,2024-05-15,27263.87,2,1,1,6443.74,824.48,33707.61
410,3447,2024-06-22,824.48,3,4,4,27263.87,8499.95,34532.09
410,1507,2025-07-07,8499.95,4,2,2,824.48,,43032.04
411,3279,2023-11-18,9012.24,1,2,2,,20472.3,9012.24
411,2623,2024-05-29,20472.3,2,1,1,9012.24,4770.41,29484.54
411,1235,2025-06-08,4770.41,3,3,3,20472.3,,34254.95
412,3250,2022-10-22,27517.38,1,1,1,,5219.26,27517.38
412,2158,2023-03-23,5219.26,2,3,3,27517.38,20265.3,32736.64
412,901,2025-07-25,20265.3,3,2,2,5219.26,,53001.94
413,1058,2022-09-28,1331.55,1,4,4,,19901.04,1331.55
413,2755,2023-01-03,19901.04,2,2,2,1331.55,25118.43,21232.59
413,1290,2025-01-07,25118.43,3,1,1,19901.04,5713.51,46351.02
413,3011,2025-10-04,5713.51,4,3,3,25118.43,,52064.53
414,2967,2024-09-14,6203.88,1,1,1,,5017.69,6203.88
414,906,2025-04-13,5017.69,2,2,2,6203.88,,11221.57
415,846,2022-09-29,29744.2,1,1,1,,23133.29,29744.2
415,2342,2025-05-14,23133.29,2,2,2,29744.2,,52877.49
416,33,2024-09-20,9734.5,1,2,2,,15645.04,9734.5
416,1783,2024-11-26,15645.04,2,1,1,9734.5,1248.26,25379.54
416,1473,2024-12-05,1248.26,3,3,3,15645.04,,26627.8
417,2968,2023-02-24,11418.82,1,2,2,,16341.15,11418.82
417,1864,2025-11-03,16341.15,2,1,1,11418.82,,27759.97
418,3388,2022-11-03,20738.22,1,1,1,,7082.45,20738.22
418,1212,2023-03-02,7082.45,2,3,3,20738.22,12707.12,27820.67
418,1601,2023-04-09,12707.12,3,2,2,7082.45,2688.8,40527.79
418,829,2024-12-07,2688.8,4,4,4,12707.12,,43216.59
419,2951,2023-12-11,8926.98,1,2,2,,20842.64,8926.98
419,531,2024-11-29,20842.64,2,1,1,8926.98,2958.61,29769.62
419,3030,2025-11-10,2958.61,3,3,3,20842.64,,32728.23
420,543,2023-12-03,6096.49,1,1,1,,3974.58,6096.49
420,489,2024-02-13,3974.58,2,2,2,6096.49,,10071.07
421,83,2022-12-12,7606.73,1,2,2,,3382.8,7606.73
421,2542,2023-01-31,3382.8,2,4,4,7606.73,5530.83,10989.53
421,3365,2024-05-26,5530.83,3,3,3,3382.8,747.56,16520.36
421,2960,2025-08-08,747.56,4,5,5,5530.83,22090.66,17267.92
421,95,2025-08-14,22090.66,5,1,1,747.56,,39358.58
422,2504,2023-04-19,10001.36,1,1,1,,2557.5,10001.36
422,2662,2024-03-25,2557.5,2,2,2,10001.36,2130.03,12558.86
422,2073,2026-04-11,2130.03,3,3,3,2557.5,,14688.89
423,264,2023-02-13,8188.9,1,3,3,,10525.74,8188.9
423,2961,2023-10-31,10525.74,2,2,2,8188.9,19900.88,18714.64
423,3104,2023-12-11,19900.88,3,1,1,10525.74,,38615.52
424,2423,2022-11-15,6340.21,1,4,4,,13497.63,6340.21
424,3294,2023-05-17,13497.63,2,3,3,6340.21,18972.69,19837.84
424,2633,2023-06-28,18972.69,3,1,1,13497.63,15497.67,38810.53
424,2825,2024-06-26,15497.67,4,2,2,18972.69,831.12,54308.2
424,1830,2026-03-13,831.12,5,5,5,15497.67,,55139.32
425,638,2022-11-20,9902.29,1,2,2,,1056.64,9902.29
425,1062,2024-09-20,1056.64,2,6,6,9902.29,8951.49,10958.93
425,3089,2024-10-02,8951.49,3,3,3,1056.64,2481.28,19910.42
