order_item_id,order_id,product_id,quantity,unit_price,discount,line_total,item_id,discount_percent
6097,1747,171,7,1040.95,0.26,5392.12,6097,0.26
6098,1748,183,5,576.83,0.0,2884.15,6098,0.0
6099,1748,370,4,895.46,0.0,3581.84,6099,0.0
6100,1749,128,3,1328.83,0.0,3986.49,6100,0.0
6101,1749,490,8,1444.35,0.0,11554.8,6101,0.0
6102,1749,498,2,976.78,0.0,1953.56,6102,0.0
6104,1749,164,7,245.87,0.0,1721.09,6104,0.0
6105,1749,156,2,633.85,0.07,1178.96,6105,0.07
6106,1750,142,6,37.3,0.0,223.8,6106,0.0
6108,1750,110,4,319.43,0.35,830.52,6108,0.35
6109,1751,215,7,519.59,0.06,3418.9,6109,0.06
6110,1751,5,6,924.47,0.0,5546.82,6110,0.0
6111,1751,184,2,281.24,0.0,562.48,6111,0.0
6112,1751,391,8,12.98,0.0,103.84,6112,0.0
6113,1752,362,7,342.44,0.0,2397.08,6113,0.0
6114,1752,259,1,509.56,0.0,509.56,6114,0.0
6115,1753,284,7,801.67,0.4,3367.01,6115,0.4
6116,1753,182,1,730.37,0.0,730.37,6116,0.0
6117,1753,214,3,818.3,0.21,1939.37,6117,0.21
6118,1753,227,1,163.5,0.0,163.5,6118,0.0
6119,1753,17,1,1102.44,0.0,1102.44,6119,0.0
6120,1754,274,1,646.03,0.0,646.03,6120,0.0
6121,1754,115,4,1349.44,0.0,5397.76,6121,0.0
6122,1755,47,8,1043.34,0.0,8346.72,6122,0.0
6123,1755,488,3,1478.16,0.0,4434.48,6123,0.0
6124,1755,378,3,397.4,0.0,1192.2,6124,0.0
6125,1755,212,1,1299.61,0.0,1299.61,6125,0.0
6126,1755,117,7,1408.49,0.0,9859.43,6126,0.0
6127,1755,498,3,317.75,0.0,953.25,6127,0.0
6128,1756,239,6,205.7,0.0,1234.2,6128,0.0
6129,1757,432,8,66.03,0.0,528.24,6129,0.0
6130,1757,284,3,1287.66,0.0,3862.98,6130,0.0
6131,1757,405,1,1426.65,0.0,1426.65,6131,0.0
6132,1757,215,1,572.87,0.0,572.87,6132,0.0
6133,1758,441,5,294.6,0.28,1060.56,6133,0.28
6134,1758,181,3,150.64,0.0,451.92,6134,0.0
6135,1759,3,4,36.95,0.22,115.28,6135,0.22
6136,1759,310,5,511.21,0.1,2300.44,6136,0.1
6137,1760,252,5,292.86,0.0,1464.3,6137,0.0
6138,1760,408,4,959.43,0.0,3837.72,6138,0.0
6139,1760,221,2,107.67,0.0,215.34,6139,0.0
6140,1761,226,3,408.27,0.0,1224.81,6140,0.0
6141,1761,477,3,1198.62,0.2,2876.69,6141,0.2
6142,1761,102,5,1128.68,0.0,5643.4,6142,0.0
6143,1761,345,6,472.76,0.0,2836.56,6143,0.0
6144,1762,271,8,1265.41,0.0,10123.28,6144,0.0
6145,1762,367,2,120.84,0.0,241.68,6145,0.0
6146,1762,432,8,979.78,0.23,6035.44,6146,0.23
6147,1762,407,4,239.08,0.0,956.32,6147,0.0
6148,1762,353,5,335.97,0.0,1679.85,6148,0.0
6149,1762,324,3,1390.12,0.0,4170.36,6149,0.0
6152,1764,232,8,222.22,0.0,1777.76,6152,0.0
6153,1764,396,3,1492.1,0.0,4476.3,6153,0.0
6154,1764,83,7,1274.05,0.11,7937.33,6154,0.11
6160,1766,28,3,449.04,0.0,1347.12,6160,0.0
6161,1766,93,1,140.95,0.0,140.95,6161,0.0
6162,1766,190,2,1312.17,0.11,2335.66,6162,0.11
6163,1766,199,4,633.37,0.0,2533.48,6163,0.0
6164,1766,156,2,587.7,0.0,1175.4,6164,0.0
6165,1766,201,4,672.61,0.0,2690.44,6165,0.0
6169,1768,118,4,473.85,0.0,1895.4,6169,0.0
6170,1768,217,3,1471.83,0.0,4415.49,6170,0.0
6171,1768,437,1,879.59,0.0,879.59,6171,0.0
6172,1768,320,3,960.14,0.0,2880.42,6172,0.0
6173,1768,287,5,608.77,0.26,2252.45,6173,0.26
6174,1769,453,1,371.84,0.19,301.19,6174,0.19
6175,1769,170,7,473.77,0.0,3316.39,6175,0.0
6176,1769,471,3,235.03,0.0,705.09,6176,0.0
6177,1769,354,6,746.78,0.0,4480.68,6177,0.0
6178,1769,166,8,769.98,0.06,5790.25,6178,0.06
6179,1769,176,4,1091.96,0.38,2708.06,6179,0.38
6180,1770,470,2,155.53,0.0,311.06,6180,0.0
6181,1770,65,6,1493.57,0.0,8961.42,6181,0.0
6182,1771,298,5,429.51,0.0,2147.55,6182,0.0
6183,1771,212,3,268.35,0.0,805.05,6183,0.0
6184,1771,412,1,377.77,0.0,377.77,6184,0.0
6186,1771,339,7,1096.77,0.0,7677.39,6186,0.0
6193,1773,22,1,1098.96,0.0,1098.96,6193,0.0
6194,1774,484,7,176.6,0.0,1236.2,6194,0.0
6195,1774,425,5,798.07,0.0,3990.35,6195,0.0
6196,1774,325,6,1345.83,0.0,8074.98,6196,0.0
6197,1774,418,6,1013.57,0.26,4500.25,6197,0.26
6198,1774,14,5,536.8,0.0,2684.0,6198,0.0
6199,1775,87,7,1487.7,0.0,10413.9,6199,0.0
6200,1775,394,2,618.18,0.0,1236.36,6200,0.0
6201,1775,431,4,423.81,0.12,1491.81,6201,0.12
6202,1776,354,1,273.28,0.0,273.28,6202,0.0
6203,1776,492,1,1284.63,0.23,989.17,6203,0.23
6204,1777,110,6,871.5,0.0,5229.0,6204,0.0
6205,1777,126,2,787.46,0.0,1574.92,6205,0.0
6207,1779,109,6,945.3,0.0,5671.8,6207,0.0
6208,1779,298,4,831.99,0.3,2329.57,6208,0.3
6209,1779,431,7,152.14,0.0,1064.98,6209,0.0
6210,1779,129,5,931.75,0.38,2888.42,6210,0.38
6211,1779,11,8,1415.29,0.0,11322.32,6211,0.0
6212,1779,358,1,1255.71,0.0,1255.71,6212,0.0
6213,1780,109,2,1443.44,0.0,2886.88,6213,0.0
6220,1782,87,2,962.84,0.0,1925.68,6220,0.0
6221,1783,341,5,1371.64,0.0,6858.2,6221,0.0
6222,1783,223,4,193.05,0.0,772.2,6222,0.0
6223,1783,193,4,1203.59,0.0,4814.36,6223,0.0
6224,1783,239,3,1066.76,0.0,3200.28,6224,0.0
6225,1784,144,2,1406.48,0.0,2812.96,6225,0.0
6226,1784,250,6,796.79,0.0,4780.74,6226,0.0
6227,1785,152,3,304.58,0.0,913.74,6227,0.0
6228,1785,451,4,1408.93,0.0,5635.72,6228,0.0
6229,1786,498,1,312.22,0.08,287.24,6229,0.08
6230,1786,243,7,699.4,0.0,4895.8,6230,0.0
6231,1786,486,3,1386.15,0.0,4158.45,6231,0.0
6232,1786,313,4,1079.78,0.33,2893.81,6232,0.33
6233,1786,183,6,1197.57,0.0,7185.42,6233,0.0
6234,1787,385,4,86.65,0.11,308.47,6234,0.11
6235,1787,226,8,1140.57,0.0,9124.56,6235,0.0
6236,1787,455,7,293.8,0.0,2056.6,6236,0.0
6237,1787,309,6,963.37,0.0,5780.22,6237,0.0
6238,1787,312,2,785.13,0.0,1570.26,6238,0.0
6239,1787,27,4,164.23,0.0,656.92,6239,0.0
6240,1788,72,3,1443.89,0.0,4331.67,6240,0.0
6241,1788,48,6,640.28,0.0,3841.68,6241,0.0
6242,1788,404,1,1009.55,0.0,1009.55,6242,0.0
6243,1788,60,8,1301.3,0.0,10410.4,6243,0.0
6244,1789,416,8,7.89,0.0,63.12,6244,0.0
6245,1789,320,6,300.52,0.0,1803.12,6245,0.0
6246,1789,374,7,286.33,0.0,2004.31,6246,0.0
6247,1789,142,5,539.41,0.0,2697.05,6247,0.0
6248,1789,301,6,647.5,0.0,3885.0,6248,0.0
6249,1790,70,4,989.48,0.0,3957.92,6249,0.0
6250,1790,185,7,857.44,0.0,6002.08,6250,0.0
6251,1790,113,7,1140.84,0.0,7985.88,6251,0.0
6252,1790,445,2,508.9,0.0,1017.8,6252,0.0
6253,1791,323,6,1076.62,0.0,6459.72,6253,0.0
6254,1792,494,1,54.16,0.0,54.16,6254,0.0
6255,1792,48,2,712.72,0.0,1425.44,6255,0.0
6256,1792,400,3,979.51,0.0,2938.53,6256,0.0
6257,1792,139,8,1070.25,0.0,8562.0,6257,0.0
6258,1792,406,1,74.34,0.0,74.34,6258,0.0
6259,1793,392,1,1305.56,0.0,1305.56,6259,0.0
6260,1793,389,4,905.63,0.0,3622.52,6260,0.0
6261,1793,248,3,107.97,0.0,323.91,6261,0.0
6262,1793,474,3,6.15,0.0,18.45,6262,0.0
6263,1793,345,5,821.75,0.0,4108.75,6263,0.0
6264,1794,203,7,187.76,0.0,1314.32,6264,0.0
6265,1795,446,1,951.29,0.0,951.29,6265,0.0
6266,1795,164,8,496.55,0.0,3972.4,6266,0.0
6267,1796,489,4,1000.04,0.0,4000.16,6267,0.0
6273,1798,384,2,1221.38,0.0,2442.76,6273,0.0
6275,1798,261,2,775.92,0.26,1148.36,6275,0.26
6276,1799,68,4,694.74,0.0,2778.96,6276,0.0
6277,1799,232,8,327.54,0.0,2620.32,6277,0.0
6278,1800,444,6,357.4,0.0,2144.4,6278,0.0
6279,1800,440,4,1362.96,0.0,5451.84,6279,0.0
6280,1800,73,5,929.22,0.0,4646.1,6280,0.0
6281,1800,5,6,575.36,0.0,3452.16,6281,0.0
6282,1800,58,6,359.63,0.0,2157.78,6282,0.0
6283,1801,374,1,938.33,0.0,938.33,6283,0.0
6284,1801,303,5,1182.9,0.0,5914.5,6284,0.0
6285,1801,346,7,1336.48,0.0,9355.36,6285,0.0
6286,1801,69,8,50.08,0.23,308.49,6286,0.23
6287,1801,458,2,630.8,0.0,1261.6,6287,0.0
6288,1801,159,3,134.95,0.0,404.85,6288,0.0
6289,1802,207,3,671.72,0.0,2015.16,6289,0.0
6290,1802,345,8,679.63,0.0,5437.04,6290,0.0
6291,1802,271,1,792.08,0.4,475.25,6291,0.4
6292,1802,246,8,1283.51,0.0,10268.08,6292,0.0
6293,1802,208,1,1316.0,0.0,1316.0,6293,0.0
6294,1802,19,2,1198.07,0.0,2396.14,6294,0.0
6295,1803,297,2,136.12,0.0,272.24,6295,0.0
6296,1803,207,7,1136.05,0.0,7952.35,6296,0.0
6298,1805,416,7,947.57,0.0,6632.99,6298,0.0
6299,1805,296,3,271.69,0.0,815.07,6299,0.0
6300,1806,58,4,610.61,0.0,2442.44,6300,0.0
6301,1806,395,1,824.87,0.0,824.87,6301,0.0
6302,1807,401,5,881.12,0.0,4405.6,6302,0.0
6303,1807,309,4,73.74,0.0,294.96,6303,0.0
6304,1807,236,7,720.74,0.0,5045.18,6304,0.0
6305,1807,211,6,1382.62,0.0,8295.72,6305,0.0
6306,1807,444,6,771.22,0.0,4627.32,6306,0.0
6307,1807,75,3,52.87,0.34,104.68,6307,0.34
6308,1808,394,4,161.32,0.36,412.98,6308,0.36
6309,1808,307,2,961.1,0.0,1922.2,6309,0.0
6310,1808,404,2,244.27,0.0,488.54,6310,0.0
6311,1808,135,5,815.25,0.0,4076.25,6311,0.0
6312,1808,130,1,810.79,0.0,810.79,6312,0.0
6313,1809,173,5,464.16,0.0,2320.8,6313,0.0
6319,1811,395,5,1201.46,0.0,6007.3,6319,0.0
6320,1811,248,4,1100.0,0.25,3300.0,6320,0.25
6321,1811,309,4,341.98,0.0,1367.92,6321,0.0
6322,1811,435,1,157.76,0.0,157.76,6322,0.0
6323,1811,468,6,1337.3,0.0,8023.8,6323,0.0
6324,1811,425,6,1300.85,0.0,7805.1,6324,0.0
6325,1812,391,4,785.71,0.0,3142.84,6325,0.0
6326,1812,85,6,296.28,0.0,1777.68,6326,0.0
6327,1812,431,3,511.48,0.13,1334.96,6327,0.13
6328,1813,61,6,959.15,0.25,4316.17,6328,0.25
6329,1813,407,7,603.94,0.0,4227.58,6329,0.0
6330,1814,188,3,455.32,0.0,1365.96,6330,0.0
6331,1814,179,2,74.52,0.0,149.04,6331,0.0
6332,1814,175,4,487.14,0.0,1948.56,6332,0.0
6333,1815,111,4,1022.59,0.4,2454.22,6333,0.4
6334,1815,341,6,398.4,0.23,1840.61,6334,0.23
6335,1815,211,3,306.88,0.0,920.64,6335,0.0
6336,1816,246,7,561.22,0.13,3417.83,6336,0.13
6337,1816,209,8,842.36,0.0,6738.88,6337,0.0
6338,1816,394,8,920.55,0.29,5228.72,6338,0.29
6339,1817,4,8,101.24,0.0,809.92,6339,0.0
6341,1817,148,7,922.81,0.0,6459.67,6341,0.0
6342,1817,370,3,92.78,0.0,278.34,6342,0.0
6343,1817,413,5,1092.18,0.0,5460.9,6343,0.0
6344,1818,142,7,1167.4,0.3,5720.26,6344,0.3
6345,1818,449,6,1450.16,0.0,8700.96,6345,0.0
6346,1818,454,2,1239.07,0.0,2478.14,6346,0.0
6347,1818,379,4,107.33,0.0,429.32,6347,0.0
6348,1819,87,4,1370.19,0.0,5480.76,6348,0.0
6349,1819,118,8,119.3,0.11,849.42,6349,0.11
6350,1819,437,8,1160.46,0.0,9283.68,6350,0.0
6351,1820,183,3,1441.89,0.0,4325.67,6351,0.0
6352,1821,347,1,955.05,0.0,955.05,6352,0.0
6353,1821,397,7,421.65,0.0,2951.55,6353,0.0
6354,1821,224,1,1082.37,0.0,1082.37,6354,0.0
6355,1821,87,4,421.65,0.0,1686.6,6355,0.0
6356,1821,90,2,1149.8,0.0,2299.6,6356,0.0
6357,1821,64,1,1016.41,0.0,1016.41,6357,0.0
6358,1822,111,1,180.8,0.0,180.8,6358,0.0
6360,1822,200,7,430.64,0.0,3014.48,6360,0.0
6361,1822,75,1,654.7,0.0,654.7,6361,0.0
6362,1823,234,4,984.86,0.0,3939.44,6362,0.0
6363,1824,326,1,773.71,0.0,773.71,6363,0.0
6364,1824,118,4,697.08,0.09,2537.37,6364,0.09
6365,1824,254,6,1092.38,0.0,6554.28,6365,0.0
6366,1825,21,3,443.42,0.0,1330.26,6366,0.0
6367,1825,393,8,819.86,0.0,6558.88,6367,0.0
6368,1825,246,4,261.03,0.0,1044.12,6368,0.0
6369,1825,396,6,363.63,0.0,2181.78,6369,0.0
6370,1826,335,4,164.41,0.0,657.64,6370,0.0
6371,1827,308,8,138.0,0.0,1104.0,6371,0.0
6372,1828,318,7,788.61,0.0,5520.27,6372,0.0
6373,1828,84,3,652.91,0.0,1958.73,6373,0.0
6374,1828,258,2,683.79,0.0,1367.58,6374,0.0
6375,1828,19,5,563.34,0.0,2816.7,6375,0.0
6376,1828,324,3,866.67,0.0,2600.01,6376,0.0
6377,1828,429,2,998.73,0.26,1478.12,6377,0.26
6378,1829,270,8,1061.89,0.0,8495.12,6378,0.0
6379,1829,34,4,49.82,0.0,199.28,6379,0.0
6380,1829,54,5,421.4,0.0,2107.0,6380,0.0
6381,1829,236,2,184.82,0.16,310.5,6381,0.16
6382,1829,7,7,1158.28,0.0,8107.96,6382,0.0
6383,1829,347,5,1190.38,0.0,5951.9,6383,0.0
6384,1830,368,4,207.78,0.0,831.12,6384,0.0
6393,1833,458,6,1215.02,0.0,7290.12,6393,0.0
6394,1833,331,1,17.73,0.0,17.73,6394,0.0
6395,1833,113,1,924.67,0.0,924.67,6395,0.0
6396,1833,302,2,194.64,0.0,389.28,6396,0.0
6397,1834,49,2,274.32,0.0,548.64,6397,0.0
6398,1834,259,1,177.65,0.22,138.57,6398,0.22
6399,1834,397,7,1020.44,0.0,7143.08,6399,0.0
6400,1834,273,4,276.17,0.0,1104.68,6400,0.0
6401,1834,108,4,425.55,0.0,1702.2,6401,0.0
6402,1835,358,7,743.42,0.0,5203.94,6402,0.0
6403,1835,38,2,779.18,0.0,1558.36,6403,0.0
6404,1836,318,6,1460.17,0.0,8761.02,6404,0.0
6405,1837,251,1,1299.54,0.31,896.68,6405,0.31
6406,1837,287,1,362.14,0.12,318.68,6406,0.12
6407,1837,381,2,994.2,0.0,1988.4,6407,0.0
6408,1837,305,7,461.24,0.0,3228.68,6408,0.0
6409,1837,245,7,960.19,0.0,6721.33,6409,0.0
6410,1837,100,8,178.21,0.0,1425.68,6410,0.0
6411,1838,329,1,622.54,0.0,622.54,6411,0.0
6412,1838,412,4,1341.77,0.1,4830.37,6412,0.1
6413,1838,42,1,1450.66,0.0,1450.66,6413,0.0
6414,1839,474,1,909.95,0.0,909.95,6414,0.0
6415,1839,397,1,1453.89,0.0,1453.89,6415,0.0
6416,1840,411,1,699.64,0.0,699.64,6416,0.0
6417,1841,7,2,548.56,0.0,1097.12,6417,0.0
6418,1842,422,1,1123.42,0.0,1123.42,6418,0.0
6419,1843,423,7,382.51,0.34,1767.2,6419,0.34
6420,1843,288,1,189.13,0.0,189.13,6420,0.0
6421,1844,465,5,1339.28,0.0,6696.4,6421,0.0
6422,1844,114,7,432.38,0.32,2058.13,6422,0.32
6423,1844,81,8,778.6,0.0,6228.8,6423,0.0
6424,1844,339,4,891.58,0.0,3566.32,6424,0.0
6425,1845,447,2,948.2,0.0,1896.4,6425,0.0
6426,1845,54,1,1149.6,0.0,1149.6,6426,0.0
6427,1845,467,1,239.94,0.0,239.94,6427,0.0
6428,1845,251,8,555.59,0.0,4444.72,6428,0.0
6429,1845,116,4,17.03,0.0,68.12,6429,0.0
6430,1846,258,7,1134.98,0.0,7944.86,6430,0.0
6431,1846,397,3,597.25,0.0,1791.75,6431,0.0
6432,1846,485,5,839.19,0.2,3356.76,6432,0.2
6433,1847,17,4,1232.06,0.0,4928.24,6433,0.0
6434,1847,108,7,1324.46,0.0,9271.22,6434,0.0
6435,1847,197,1,1347.21,0.0,1347.21,6435,0.0
6436,1848,335,2,906.94,0.0,1813.88,6436,0.0
6437,1848,93,3,572.12,0.0,1716.36,6437,0.0
6438,1848,372,7,338.47,0.0,2369.29,6438,0.0
6439,1848,479,3,364.67,0.11,973.67,6439,0.11
6440,1848,48,5,1290.17,0.08,5934.78,6440,0.08
6441,1848,36,7,513.98,0.0,3597.86,6441,0.0
6442,1849,21,8,917.3,0.0,7338.4,6442,0.0
6443,1849,230,6,1477.0,0.0,8862.0,6443,0.0
6444,1849,465,1,983.04,0.08,904.4,6444,0.08
6445,1849,442,1,311.03,0.0,311.03,6445,0.0
6446,1849,174,3,1449.93,0.0,4349.79,6446,0.0
6447,1850,407,5,756.64,0.39,2307.75,6447,0.39
6448,1850,316,3,334.8,0.0,1004.4,6448,0.0
6449,1850,197,3,591.87,0.0,1775.61,6449,0.0
6450,1850,68,3,1409.02,0.39,2578.51,6450,0.39
6451,1850,302,2,240.97,0.0,481.94,6451,0.0
6452,1850,138,1,749.93,0.0,749.93,6452,0.0
6453,1851,304,3,814.34,0.0,2443.02,6453,0.0
6454,1852,479,8,275.02,0.35,1430.1,6454,0.35
6455,1852,378,4,1212.02,0.0,4848.08,6455,0.0
6456,1853,271,1,1056.72,0.0,1056.72,6456,0.0
6457,1853,222,1,921.73,0.0,921.73,6457,0.0
6458,1853,363,8,1270.37,0.0,10162.96,6458,0.0
6459,1853,398,4,1072.79,0.15,3647.49,6459,0.15
6460,1854,355,7,1255.16,0.0,8786.12,6460,0.0
6461,1854,168,5,827.57,0.0,4137.85,6461,0.0
6462,1854,141,1,108.39,0.0,108.39,6462,0.0
6463,1855,168,2,809.67,0.0,1619.34,6463,0.0
6464,1855,174,4,1191.43,0.0,4765.72,6464,0.0
6465,1856,31,2,208.26,0.0,416.52,6465,0.0
6466,1856,274,2,686.28,0.0,1372.56,6466,0.0
6467,1856,169,6,1249.94,0.0,7499.64,6467,0.0
6468,1856,92,4,1313.29,0.0,5253.16,6468,0.0
6469,1857,74,7,502.01,0.0,3514.07,6469,0.0
6470,1857,192,8,638.83,0.2,4088.51,6470,0.2
6471,1857,296,1,1324.42,0.0,1324.42,6471,0.0
6472,1857,60,5,615.07,0.0,3075.35,6472,0.0
6473,1857,105,1,145.17,0.0,145.17,6473,0.0
6474,1858,150,7,608.29,0.0,4258.03,6474,0.0
6475,1859,333,3,9.41,0.0,28.23,6475,0.0
6477,1859,82,5,461.05,0.0,2305.25,6477,0.0
6478,1859,269,2,663.65,0.0,1327.3,6478,0.0
6479,1859,18,2,1101.04,0.0,2202.08,6479,0.0
6480,1859,186,1,342.74,0.0,342.74,6480,0.0
6481,1860,407,1,1355.21,0.32,921.54,6481,0.32
6482,1860,287,1,63.77,0.23,49.1,6482,0.23
6483,1861,169,6,1017.24,0.0,6103.44,6483,0.0
6484,1861,390,5,655.12,0.0,3275.6,6484,0.0
6485,1861,271,1,364.01,0.0,364.01,6485,0.0
6486,1862,2,2,196.75,0.0,393.5,6486,0.0
6487,1863,126,5,384.58,0.0,1922.9,6487,0.0
6488,1863,3,7,686.78,0.14,4134.42,6488,0.14
6489,1863,196,6,312.04,0.0,1872.24,6489,0.0
6490,1864,290,2,395.14,0.0,790.28,6490,0.0
6491,1864,436,3,754.88,0.0,2264.64,6491,0.0
6492,1864,309,7,229.04,0.0,1603.28,6492,0.0
6493,1864,142,7,708.25,0.0,4957.75,6493,0.0
6494,1864,50,6,787.46,0.0,4724.76,6494,0.0
6495,1864,394,4,500.11,0.0,2000.44,6495,0.0
6499,1866,80,8,1170.85,0.26,6931.43,6499,0.26
6500,1866,454,6,231.27,0.0,1387.62,6500,0.0
6501,1866,61,4,641.32,0.4,1539.17,6501,0.4
6502,1866,104,7,417.19,0.0,2920.33,6502,0.0
6503,1867,229,7,986.19,0.0,6903.33,6503,0.0
6504,1867,77,7,237.63,0.14,1430.53,6504,0.14
6505,1867,349,8,291.18,0.06,2189.67,6505,0.06
6506,1867,193,6,1147.07,0.0,6882.42,6506,0.0
6507,1868,349,7,1399.68,0.0,9797.76,6507,0.0
6508,1868,234,2,927.29,0.33,1242.57,6508,0.33
6509,1869,246,3,271.03,0.0,813.09,6509,0.0
6510,1869,16,1,839.42,0.0,839.42,6510,0.0
6511,1869,45,3,1352.51,0.0,4057.53,6511,0.0
6512,1869,385,7,374.84,0.29,1862.95,6512,0.29
6513,1869,78,4,1052.96,0.0,4211.84,6513,0.0
6514,1870,233,2,7.48,0.0,14.96,6514,0.0
6515,1870,181,5,450.95,0.0,2254.75,6515,0.0
6516,1870,183,4,656.86,0.0,2627.44,6516,0.0
6517,1871,189,3,621.97,0.0,1865.91,6517,0.0
6518,1871,204,6,592.08,0.0,3552.48,6518,0.0
6519,1871,23,1,78.82,0.0,78.82,6519,0.0
6520,1871,157,4,1004.24,0.0,4016.96,6520,0.0
6521,1871,148,4,1067.69,0.19,3459.32,6521,0.19
6522,1871,377,8,1173.95,0.0,9391.6,6522,0.0
6523,1872,384,1,443.51,0.0,443.51,6523,0.0
6524,1872,223,5,1204.35,0.0,6021.75,6524,0.0
6525,1872,305,6,187.13,0.0,1122.78,6525,0.0
6526,1873,223,6,581.92,0.0,3491.52,6526,0.0
6527,1874,344,2,1199.76,0.4,1439.71,6527,0.4
6528,1875,494,3,563.62,0.0,1690.86,6528,0.0
6529,1875,425,3,1015.84,0.0,3047.52,6529,0.0
6531,1875,257,3,251.98,0.0,755.94,6531,0.0
6532,1875,21,7,856.83,0.0,5997.81,6532,0.0
6533,1876,25,4,695.67,0.0,2782.68,6533,0.0
6534,1876,66,6,462.37,0.0,2774.22,6534,0.0
6535,1876,45,8,61.2,0.0,489.6,6535,0.0
6536,1877,199,1,206.21,0.08,189.71,6536,0.08
6537,1877,495,3,772.6,0.0,2317.8,6537,0.0
6539,1878,26,1,261.8,0.0,261.8,6539,0.0
6540,1879,234,2,339.06,0.0,678.12,6540,0.0
6541,1879,286,4,544.0,0.0,2176.0,6541,0.0
6542,1879,362,3,507.01,0.0,1521.03,6542,0.0
6543,1879,458,4,786.87,0.0,3147.48,6543,0.0
6544,1879,114,2,224.49,0.0,448.98,6544,0.0
6545,1879,141,7,1230.62,0.0,8614.34,6545,0.0
6546,1880,434,4,1426.36,0.0,5705.44,6546,0.0
6547,1881,258,6,249.62,0.0,1497.72,6547,0.0
6548,1881,267,2,251.7,0.0,503.4,6548,0.0
6549,1881,132,5,833.06,0.0,4165.3,6549,0.0
6550,1882,56,2,410.2,0.0,820.4,6550,0.0
6551,1882,56,1,257.34,0.0,257.34,6551,0.0
6552,1882,371,7,617.46,0.0,4322.22,6552,0.0
6553,1883,374,8,1468.6,0.0,11748.8,6553,0.0
6554,1884,287,4,222.91,0.0,891.64,6554,0.0
6555,1884,121,3,1139.46,0.4,2051.03,6555,0.4
6556,1884,100,8,453.05,0.0,3624.4,6556,0.0
6557,1884,23,8,294.99,0.38,1463.15,6557,0.38
6558,1884,35,2,1249.88,0.18,2049.8,6558,0.18
6559,1885,447,1,1164.95,0.0,1164.95,6559,0.0
6560,1885,298,2,745.94,0.0,1491.88,6560,0.0
6561,1885,160,1,1216.6,0.0,1216.6,6561,0.0
6562,1885,455,7,587.8,0.0,4114.6,6562,0.0
6563,1885,246,3,819.53,0.0,2458.59,6563,0.0
6564,1886,374,3,1219.85,0.36,2342.11,6564,0.36
6565,1886,384,5,1492.44,0.28,5372.78,6565,0.28
6566,1886,282,2,976.51,0.0,1953.02,6566,0.0
6567,1886,204,2,133.54,0.0,267.08,6567,0.0
6568,1886,356,4,1027.37,0.0,4109.48,6568,0.0
6569,1887,165,5,990.03,0.0,4950.15,6569,0.0
6571,1888,72,4,295.09,0.0,1180.36,6571,0.0
6572,1888,13,5,1052.27,0.0,5261.35,6572,0.0
6573,1888,305,7,513.91,0.0,3597.37,6573,0.0
6574,1888,303,5,1004.82,0.0,5024.1,6574,0.0
6575,1888,357,4,872.1,0.0,3488.4,6575,0.0
6576,1888,356,7,1026.76,0.17,5965.48,6576,0.17
6577,1889,56,7,1446.72,0.0,10127.04,6577,0.0
6578,1889,231,1,142.66,0.0,142.66,6578,0.0
6579,1889,471,7,310.95,0.0,2176.65,6579,0.0
6580,1889,40,8,388.08,0.0,3104.64,6580,0.0
6581,1889,436,5,62.82,0.0,314.1,6581,0.0
6582,1889,439,8,544.61,0.0,4356.88,6582,0.0
6583,1890,442,3,1026.08,0.0,3078.24,6583,0.0
6584,1891,105,8,1249.3,0.22,7795.63,6584,0.22
6585,1891,167,1,973.64,0.0,973.64,6585,0.0
6586,1891,117,2,1220.43,0.0,2440.86,6586,0.0
6587,1891,497,1,725.59,0.19,587.73,6587,0.19
6588,1891,50,3,77.48,0.0,232.44,6588,0.0
6589,1891,164,4,902.53,0.0,3610.12,6589,0.0
6590,1892,495,4,1400.25,0.0,5601.0,6590,0.0
6591,1892,390,5,1108.62,0.0,5543.1,6591,0.0
6592,1892,70,3,811.14,0.29,1727.73,6592,0.29
6593,1892,318,3,1095.29,0.0,3285.87,6593,0.0
6594,1893,343,3,1272.34,0.08,3511.66,6594,0.08
6595,1893,389,8,1035.49,0.0,8283.92,6595,0.0
6596,1893,164,5,971.59,0.1,4372.16,6596,0.1
6597,1894,108,2,886.85,0.0,1773.7,6597,0.0
6598,1894,75,5,877.88,0.0,4389.4,6598,0.0
6599,1895,350,4,353.23,0.0,1412.92,6599,0.0
6600,1896,126,4,1197.41,0.0,4789.64,6600,0.0
6601,1897,349,7,329.93,0.0,2309.51,6601,0.0
6602,1897,300,4,998.03,0.0,3992.12,6602,0.0
6603,1897,189,8,498.72,0.0,3989.76,6603,0.0
6604,1898,241,1,412.3,0.0,412.3,6604,0.0
6605,1899,41,5,406.71,0.0,2033.55,6605,0.0
6606,1900,410,4,1416.23,0.0,5664.92,6606,0.0
6607,1900,488,2,950.69,0.0,1901.38,6607,0.0
6608,1900,48,4,797.58,0.0,3190.32,6608,0.0
6609,1900,87,2,613.14,0.0,1226.28,6609,0.0
6610,1901,342,4,174.74,0.0,698.96,6610,0.0
6611,1901,118,3,1385.25,0.0,4155.75,6611,0.0
6612,1901,441,3,820.67,0.0,2462.01,6612,0.0
6614,1902,134,3,1072.5,0.1,2895.75,6614,0.1
6615,1902,53,7,817.23,0.0,5720.61,6615,0.0
6616,1902,309,3,550.91,0.0,1652.73,6616,0.0
